<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.27	18:15:00	159650	159700	159635	159670	17511	40729	5
2025.11.27	18:20:00	159675	159705	159610	159610	7011	28936	5
2025.11.28	09:00:00	159485	159965	159465	159815	124295	270282	5
2025.11.28	09:05:00	159820	160090	159790	160030	76720	213387	5
2025.11.28	09:10:00	160025	160060	159940	160000	40326	114180	5
2025.11.28	09:15:00	159995	160005	159865	159940	43732	122544	5
2025.11.28	09:20:00	159940	160065	159930	160010	54666	152404	5
2025.11.28	09:25:00	160005	160045	159965	159995	25948	75106	5
2025.11.28	09:30:00	160000	160020	159920	159995	36405	100308	5
2025.11.28	09:35:00	159995	160060	159960	160040	36355	103670	5
2025.11.28	09:40:00	160035	160040	159940	159985	23549	66214	5
2025.11.28	09:45:00	159985	160075	159975	160040	33750	98352	5
2025.11.28	09:50:00	160040	160155	160035	160100	58697	168570	5
2025.11.28	09:55:00	160100	160270	160070	160235	55559	179668	5
2025.11.28	10:00:00	160235	160240	159765	159835	123210	398061	5
2025.11.28	10:05:00	159840	159950	159735	159845	86732	285148	5
2025.11.28	10:10:00	159845	159975	159795	159910	61812	189166	5
2025.11.28	10:15:00	159915	160215	159840	160005	117311	342709	5
2025.11.28	10:20:00	160005	160045	159820	159975	93370	263604	5
2025.11.28	10:25:00	159970	159975	159800	159815	46814	126908	5
2025.11.28	10:30:00	159815	159950	159740	159785	87679	238954	5
2025.11.28	10:35:00	159785	159820	159665	159790	73081	200837	5
2025.11.28	10:40:00	159795	159810	159575	159705	78539	228612	5
2025.11.28	10:45:00	159710	159835	159625	159670	72491	212911	5
2025.11.28	10:50:00	159675	159755	159635	159730	41762	127675	5
2025.11.28	10:55:00	159730	159835	159700	159810	38554	116715	5
2025.11.28	11:00:00	159810	160100	159805	159935	109551	333256	5
2025.11.28	11:05:00	159930	159935	159765	159790	66327	198633	5
2025.11.28	11:10:00	159790	160060	159765	160050	71968	226574	5
2025.11.28	11:15:00	160050	160325	160045	160260	101659	320417	5
2025.11.28	11:20:00	160260	160340	160180	160265	56358	173212	5
2025.11.28	11:25:00	160265	160335	160145	160250	51079	157262	5
2025.11.28	11:30:00	160250	160310	159830	159845	109524	342520	5
2025.11.28	11:35:00	159845	159885	159580	159715	101213	328344	5
2025.11.28	11:40:00	159710	159780	159505	159670	77110	245958	5
2025.11.28	11:45:00	159670	159760	159625	159740	47455	144651	5
2025.11.28	11:50:00	159740	159865	159730	159855	51866	164848	5
2025.11.28	11:55:00	159860	160000	159740	159995	55523	178195	5
2025.11.28	12:00:00	159990	160010	159705	159745	72429	230677	5
2025.11.28	12:05:00	159745	159770	159615	159685	44380	131295	5
2025.11.28	12:10:00	159680	159795	159645	159735	33398	100637	5
2025.11.28	12:15:00	159740	159815	159710	159780	26788	78350	5
2025.11.28	12:20:00	159775	159780	159630	159685	36985	114925	5
2025.11.28	12:25:00	159685	159805	159655	159785	38607	122975	5
2025.11.28	12:30:00	159785	159935	159770	159900	44080	138165	5
2025.11.28	12:35:00	159900	160050	159870	159930	52960	162070	5
2025.11.28	12:40:00	159925	159975	159880	159920	24867	76017	5
2025.11.28	12:45:00	159920	159950	159855	159890	21877	68172	5
2025.11.28	12:50:00	159890	159900	159805	159810	25029	79873	5
2025.11.28	12:55:00	159815	159990	159800	159980	34877	106792	5
2025.11.28	13:00:00	159975	160115	159945	160085	41487	121310	5
2025.11.28	13:05:00	160090	160190	160030	160050	45909	133646	5
2025.11.28	13:10:00	160055	160175	159960	160020	54413	170726	5
2025.11.28	13:15:00	160020	160055	159965	159975	20337	59175	5
2025.11.28	13:20:00	159975	159985	159850	159875	31499	91542	5
2025.11.28	13:25:00	159880	159905	159850	159885	15538	44706	5
2025.11.28	13:30:00	159880	159970	159830	159945	28890	89037	5
2025.11.28	13:35:00	159950	160045	159915	159935	32998	101549	5
2025.11.28	13:40:00	159935	160095	159925	160040	30565	95438	5
2025.11.28	13:45:00	160040	160100	160005	160085	19860	58905	5
2025.11.28	13:50:00	160080	160180	160070	160155	31102	93225	5
2025.11.28	13:55:00	160155	160275	160125	160265	30875	94029	5
2025.11.28	14:00:00	160270	160425	160250	160370	51273	172729	5
2025.11.28	14:05:00	160370	160525	160355	160470	40718	136986	5
2025.11.28	14:10:00	160470	160580	160465	160515	34207	108693	5
2025.11.28	14:15:00	160510	160540	160420	160425	33653	106155	5
2025.11.28	14:20:00	160430	160465	160405	160455	19179	61427	5
2025.11.28	14:25:00	160455	160470	160320	160350	25165	81444	5
2025.11.28	14:30:00	160350	160445	160315	160435	26974	84111	5
2025.11.28	14:35:00	160435	160470	160380	160385	22025	72747	5
2025.11.28	14:40:00	160385	160445	160340	160395	24312	79951	5
2025.11.28	14:45:00	160400	160415	160330	160340	15472	46972	5
2025.11.28	14:50:00	160335	160380	160275	160280	24873	77579	5
2025.11.28	14:55:00	160275	160385	160260	160355	30027	96829	5
2025.11.28	15:00:00	160355	160510	160315	160460	58720	233482	5
2025.11.28	15:05:00	160455	160600	160440	160505	37183	126416	5
2025.11.28	15:10:00	160505	160570	160505	160545	17610	62604	5
2025.11.28	15:15:00	160545	160625	160525	160570	25092	83156	5
2025.11.28	15:20:00	160565	160610	160535	160565	16196	49072	5
2025.11.28	15:25:00	160565	160565	160515	160550	13782	38809	5
2025.11.28	15:30:00	160550	160730	160535	160680	42664	131143	5
2025.11.28	15:35:00	160685	160710	160655	160665	14654	46652	5
2025.11.28	15:40:00	160665	160705	160635	160680	15684	49150	5
2025.11.28	15:45:00	160685	160700	160660	160675	7448	23979	5
2025.11.28	15:50:00	160675	160820	160675	160770	36846	122304	5
2025.11.28	15:55:00	160770	160785	160735	160770	11914	42651	5
2025.11.28	16:00:00	160775	160840	160700	160755	25215	83915	5
2025.11.28	16:05:00	160755	160780	160735	160775	7782	27728	5
2025.11.28	16:10:00	160770	160800	160730	160730	11707	41163	5
2025.11.28	16:15:00	160730	160745	160615	160685	30054	92982	5
2025.11.28	16:20:00	160685	160700	160635	160655	13739	44291	5
2025.11.28	16:25:00	160660	160680	160620	160655	10862	34990	5
2025.11.28	16:30:00	160655	160655	160470	160475	36419	112438	5
2025.11.28	16:35:00	160475	160540	160475	160505	16570	51957	5
2025.11.28	16:40:00	160505	160540	160480	160510	12306	35940	5
2025.11.28	16:45:00	160505	160525	160385	160425	24655	74761	5
2025.11.28	16:50:00	160420	160465	160405	160440	13620	43459	5
2025.11.28	16:55:00	160440	160445	160350	160375	17281	53783	5
2025.11.28	17:00:00	160375	160410	160270	160310	31861	99360	5
2025.11.28	17:05:00	160315	160385	160305	160350	15475	44535	5
2025.11.28	17:10:00	160355	160360	160270	160335	15081	47584	5
2025.11.28	17:15:00	160330	160385	160310	160335	16004	45467	5
2025.11.28	17:20:00	160335	160435	160330	160420	16393	48547	5
2025.11.28	17:25:00	160420	160425	160345	160365	12037	34440	5
2025.11.28	17:30:00	160365	160425	160350	160395	11750	30947	5
2025.11.28	17:35:00	160395	160405	160355	160365	8079	24452	5
2025.11.28	17:40:00	160360	160390	160275	160375	22695	60347	5
2025.11.28	17:45:00	160375	160405	160345	160370	13050	32158	5
2025.11.28	17:50:00	160365	160420	160355	160360	13447	35137	5
2025.11.28	17:55:00	160360	160385	160290	160320	15408	37147	5
2025.11.28	18:00:00	160315	160335	160185	160200	25821	66915	5
2025.11.28	18:05:00	160205	160250	160165	160200	19086	47067	5
2025.11.28	18:10:00	160195	160220	160150	160180	14928	40437	5
2025.11.28	18:15:00	160180	160320	160160	160245	22868	61621	5
2025.11.28	18:20:00	160255	160280	160100	160100	5483	29117	5
2025.12.01	09:00:00	160000	160130	159845	160125	67686	213091	5
2025.12.01	09:05:00	160120	160340	160100	160165	93906	262836	5
2025.12.01	09:10:00	160165	160195	159905	160105	91978	256761	5
2025.12.01	09:15:00	160100	160185	160055	160145	36524	102221	5
2025.12.01	09:20:00	160140	160335	160120	160275	61762	177250	5
2025.12.01	09:25:00	160275	160295	160100	160115	44758	131240	5
2025.12.01	09:30:00	160115	160170	160080	160100	36704	107803	5
2025.12.01	09:35:00	160100	160290	160085	160255	50182	143299	5
2025.12.01	09:40:00	160255	160295	160170	160235	48285	147812	5
2025.12.01	09:45:00	160240	160340	160195	160250	46893	149843	5
2025.12.01	09:50:00	160245	160360	160130	160165	67498	213965	5
2025.12.01	09:55:00	160165	160255	160135	160155	40542	126651	5
2025.12.01	10:00:00	160155	160245	160020	160035	90555	271496	5
2025.12.01	10:05:00	160035	160180	160005	160165	69762	208694	5
2025.12.01	10:10:00	160165	160175	159805	159815	98673	310100	5
2025.12.01	10:15:00	159820	159825	159510	159525	114565	378459	5
2025.12.01	10:20:00	159525	159595	159255	159280	102651	343930	5
2025.12.01	10:25:00	159285	159290	159045	159170	96868	330824	5
2025.12.01	10:30:00	159170	159400	159135	159365	75983	260747	5
2025.12.01	10:35:00	159370	159370	159020	159080	95101	330376	5
2025.12.01	10:40:00	159080	159115	158945	159105	64212	228321	5
2025.12.01	10:45:00	159100	159365	159080	159315	77553	267228	5
2025.12.01	10:50:00	159320	159380	159225	159265	49558	171328	5
2025.12.01	10:55:00	159265	159490	159215	159435	73769	255922	5
2025.12.01	11:00:00	159435	159520	159175	159180	86877	296164	5
2025.12.01	11:05:00	159175	159225	159055	159215	64640	232658	5
2025.12.01	11:10:00	159210	159275	159155	159210	48027	170568	5
2025.12.01	11:15:00	159210	159395	159210	159265	52845	182206	5
2025.12.01	11:20:00	159265	159320	159160	159300	49478	167397	5
2025.12.01	11:25:00	159300	159400	159210	159265	46813	161386	5
2025.12.01	11:30:00	159265	159545	159255	159535	87562	301901	5
2025.12.01	11:35:00	159540	159895	159515	159785	117583	408178	5
2025.12.01	11:40:00	159785	160000	159720	159820	93681	335667	5
2025.12.01	11:45:00	159825	159985	159805	159895	52525	185312	5
2025.12.01	11:50:00	159900	160225	159820	160175	87232	303885	5
2025.12.01	11:55:00	160175	160200	160045	160080	41951	144035	5
2025.12.01	12:00:00	160085	160185	160005	160055	46610	153821	5
2025.12.01	12:05:00	160055	160210	160020	160175	41877	138698	5
2025.12.01	12:10:00	160170	160175	160065	160115	33375	109669	5
2025.12.01	12:15:00	160110	160155	160015	160035	35939	112091	5
2025.12.01	12:20:00	160035	160050	159805	159830	63718	212213	5
2025.12.01	12:25:00	159825	159915	159775	159830	40854	132995	5
2025.12.01	12:30:00	159825	159865	159625	159640	52549	169794	5
2025.12.01	12:35:00	159640	159720	159425	159465	60688	215623	5
2025.12.01	12:40:00	159460	159690	159455	159620	50282	170882	5
2025.12.01	12:45:00	159625	159700	159600	159670	27203	83570	5
2025.12.01	12:50:00	159670	159715	159620	159640	25037	83053	5
2025.12.01	12:55:00	159645	159700	159620	159645	17809	55979	5
2025.12.01	13:00:00	159645	159670	159565	159585	29709	99600	5
2025.12.01	13:05:00	159580	159655	159550	159650	24298	74435	5
2025.12.01	13:10:00	159645	159685	159575	159605	21886	69773	5
2025.12.01	13:15:00	159605	159625	159550	159610	17210	55156	5
2025.12.01	13:20:00	159615	159630	159485	159505	26027	86281	5
2025.12.01	13:25:00	159505	159580	159495	159540	17615	56560	5
2025.12.01	13:30:00	159540	159570	159505	159540	16899	56471	5
2025.12.01	13:35:00	159540	159555	159410	159430	26669	84398	5
2025.12.01	13:40:00	159430	159455	159350	159420	34992	113867	5
2025.12.01	13:45:00	159425	159510	159410	159450	30189	97862	5
2025.12.01	13:50:00	159450	159460	159365	159380	22113	77317	5
2025.12.01	13:55:00	159380	159455	159360	159415	20826	70422	5
2025.12.01	14:00:00	159415	159495	159405	159445	25283	91185	5
2025.12.01	14:05:00	159445	159530	159415	159515	24400	82395	5
2025.12.01	14:10:00	159515	159585	159505	159560	29538	102322	5
2025.12.01	14:15:00	159560	159595	159510	159580	20758	67288	5
2025.12.01	14:20:00	159575	159695	159560	159675	32044	109071	5
2025.12.01	14:25:00	159670	159735	159590	159625	37294	128374	5
2025.12.01	14:30:00	159630	159660	159575	159600	19506	68117	5
2025.12.01	14:35:00	159600	159620	159575	159585	12077	41381	5
2025.12.01	14:40:00	159590	159645	159585	159605	14539	52363	5
2025.12.01	14:45:00	159610	159635	159465	159515	35656	126910	5
2025.12.01	14:50:00	159520	159520	159390	159455	31642	115180	5
2025.12.01	14:55:00	159455	159565	159445	159555	29174	103808	5
2025.12.01	15:00:00	159555	159565	159465	159515	19018	71404	5
2025.12.01	15:05:00	159515	159595	159505	159565	22962	83580	5
2025.12.01	15:10:00	159565	159645	159560	159630	18764	64993	5
2025.12.01	15:15:00	159630	159660	159575	159610	21174	76093	5
2025.12.01	15:20:00	159605	159625	159555	159580	15949	55739	5
2025.12.01	15:25:00	159580	159650	159535	159650	23121	82958	5
2025.12.01	15:30:00	159645	159675	159510	159540	32338	124341	5
2025.12.01	15:35:00	159535	159595	159520	159590	17680	63336	5
2025.12.01	15:40:00	159590	159635	159575	159625	15886	57868	5
2025.12.01	15:45:00	159630	159635	159565	159590	13722	48316	5
2025.12.01	15:50:00	159595	159610	159565	159575	8856	31393	5
2025.12.01	15:55:00	159580	159635	159570	159575	13356	46658	5
2025.12.01	16:00:00	159580	159585	159535	159550	16232	63853	5
2025.12.01	16:05:00	159550	159595	159535	159535	13521	55642	5
2025.12.01	16:10:00	159540	159575	159520	159550	12354	43153	5
2025.12.01	16:15:00	159550	159595	159530	159575	10860	40388	5
2025.12.01	16:20:00	159575	159595	159510	159525	14436	54578	5
2025.12.01	16:25:00	159525	159575	159510	159545	11436	41946	5
2025.12.01	16:30:00	159545	159545	159370	159425	35592	145574	5
2025.12.01	16:35:00	159425	159545	159415	159535	23542	91198	5
2025.12.01	16:40:00	159535	159545	159465	159475	13332	49950	5
2025.12.01	16:45:00	159480	159500	159455	159495	11234	43067	5
2025.12.01	16:50:00	159495	159505	159430	159460	12258	42997	5
2025.12.01	16:55:00	159460	159485	159440	159455	9063	34659	5
2025.12.01	17:00:00	159455	159515	159425	159510	21357	81094	5
2025.12.01	17:05:00	159505	159550	159450	159485	21072	81965	5
2025.12.01	17:10:00	159490	159560	159470	159555	16588	64941	5
2025.12.01	17:15:00	159550	159585	159490	159505	19632	72426	5
2025.12.01	17:20:00	159500	159535	159480	159505	11210	42702	5
2025.12.01	17:25:00	159510	159545	159500	159515	8996	29940	5
2025.12.01	17:30:00	159520	159590	159515	159575	16102	52852	5
2025.12.01	17:35:00	159580	159655	159555	159600	18838	67634	5
2025.12.01	17:40:00	159595	159600	159545	159575	11455	36938	5
2025.12.01	17:45:00	159570	159585	159540	159540	9756	31776	5
2025.12.01	17:50:00	159545	159570	159515	159560	14525	43645	5
2025.12.01	17:55:00	159560	159560	159440	159475	19599	60313	5
2025.12.01	18:00:00	159470	159540	159440	159505	14309	45237	5
2025.12.01	18:05:00	159510	159595	159510	159575	11999	38213	5
2025.12.01	18:10:00	159570	159595	159500	159525	13883	44870	5
2025.12.01	18:15:00	159520	159620	159520	159600	9814	39322	5
2025.12.01	18:20:00	159600	159690	159590	159690	5275	46690	5
2025.12.02	09:00:00	160025	160230	159990	160185	71010	254770	5
2025.12.02	09:05:00	160185	160400	160180	160270	89519	278763	5
2025.12.02	09:10:00	160270	160290	160070	160110	62443	192561	5
2025.12.02	09:15:00	160115	160180	160085	160115	32968	106763	5
2025.12.02	09:20:00	160120	160255	160115	160245	61037	185436	5
2025.12.02	09:25:00	160240	160400	160225	160340	65942	204573	5
2025.12.02	09:30:00	160340	160480	160305	160430	63394	194366	5
2025.12.02	09:35:00	160430	160445	160290	160300	62311	180038	5
2025.12.02	09:40:00	160295	160315	160100	160150	85674	267922	5
2025.12.02	09:45:00	160155	160215	160070	160195	52464	169687	5
2025.12.02	09:50:00	160195	160200	159980	160010	83228	252429	5
2025.12.02	09:55:00	160010	160265	159985	160240	88072	273700	5
2025.12.02	10:00:00	160240	160315	159955	159980	144198	429048	5
2025.12.02	10:05:00	159985	160095	159810	160050	139116	411079	5
2025.12.02	10:10:00	160045	160235	160005	160075	105629	333960	5
2025.12.02	10:15:00	160075	160075	159745	159785	114196	380078	5
2025.12.02	10:20:00	159790	160155	159770	160135	90565	290867	5
2025.12.02	10:25:00	160135	160460	160065	160435	118503	388714	5
2025.12.02	10:30:00	160430	160800	160295	160370	200483	661720	5
2025.12.02	10:35:00	160370	160560	160130	160415	121048	400158	5
2025.12.02	10:40:00	160415	160700	160390	160625	83890	284914	5
2025.12.02	10:45:00	160630	160700	160365	160560	91154	306364	5
2025.12.02	10:50:00	160560	160725	160550	160715	64408	223924	5
2025.12.02	10:55:00	160715	161020	160570	160940	106870	390998	5
2025.12.02	11:00:00	160940	161275	160875	161210	118971	429163	5
2025.12.02	11:05:00	161205	161365	161165	161330	77087	272354	5
2025.12.02	11:10:00	161330	161460	161215	161420	72296	254387	5
2025.12.02	11:15:00	161420	161455	161145	161170	64843	209176	5
2025.12.02	11:20:00	161170	161285	161105	161250	55155	175638	5
2025.12.02	11:25:00	161250	161310	161135	161230	40750	132300	5
2025.12.02	11:30:00	161230	161245	160965	161075	87809	295428	5
2025.12.02	11:35:00	161075	161125	160840	160855	62743	203950	5
2025.12.02	11:40:00	160860	160875	160650	160785	81508	284370	5
2025.12.02	11:45:00	160785	161000	160740	160960	62791	201602	5
2025.12.02	11:50:00	160965	161025	160865	160895	50402	165686	5
2025.12.02	11:55:00	160895	161070	160850	160975	49839	159454	5
2025.12.02	12:00:00	160970	160995	160895	160955	29649	91817	5
2025.12.02	12:05:00	160955	161045	160770	160795	53760	174407	5
2025.12.02	12:10:00	160795	160965	160760	160900	45379	147142	5
2025.12.02	12:15:00	160905	161085	160875	161060	39933	133979	5
2025.12.02	12:20:00	161055	161060	160830	160840	46780	156286	5
2025.12.02	12:25:00	160840	160855	160760	160790	33232	107326	5
2025.12.02	12:30:00	160795	160900	160770	160820	37744	120878	5
2025.12.02	12:35:00	160815	160845	160725	160780	26108	86219	5
2025.12.02	12:40:00	160775	160845	160745	160785	23803	79961	5
2025.12.02	12:45:00	160790	160910	160750	160890	27966	97014	5
2025.12.02	12:50:00	160890	160915	160730	160745	27757	92564	5
2025.12.02	12:55:00	160740	160795	160680	160765	33148	113223	5
2025.12.02	13:00:00	160770	160810	160680	160810	30516	100130	5
2025.12.02	13:05:00	160805	160825	160680	160720	29347	100165	5
2025.12.02	13:10:00	160725	160755	160690	160745	18696	54610	5
2025.12.02	13:15:00	160745	160895	160725	160870	36784	120928	5
2025.12.02	13:20:00	160875	160915	160685	160705	42287	144819	5
2025.12.02	13:25:00	160700	160740	160650	160670	32027	101331	5
2025.12.02	13:30:00	160665	160840	160640	160830	41776	139396	5
2025.12.02	13:35:00	160825	160955	160815	160940	44029	152355	5
2025.12.02	13:40:00	160940	161055	160925	161020	47467	156776	5
2025.12.02	13:45:00	161025	161040	160855	160900	41934	139004	5
2025.12.02	13:50:00	160900	160940	160840	160865	23253	72496	5
