<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.24	14:00:00	140355	140545	140245	140480	225173	760079	5
2025.06.24	15:00:00	140480	140525	139520	139690	364805	1257895	5
2025.06.24	16:00:00	139695	139935	139670	139680	252377	870507	5
2025.06.24	17:00:00	139680	139680	139330	139505	143575	487914	5
2025.06.24	18:00:00	139495	139510	139300	139300	37418	97549	5
2025.06.25	09:00:00	139300	139385	138260	138735	933181	2516916	5
2025.06.25	10:00:00	138730	138940	138250	138505	966542	2815835	5
2025.06.25	11:00:00	138505	138830	138270	138470	598065	1818919	5
2025.06.25	12:00:00	138470	138470	137900	138275	529834	1710166	5
2025.06.25	13:00:00	138275	138645	138265	138510	314485	974215	5
2025.06.25	14:00:00	138510	138540	138170	138245	349765	1127333	5
2025.06.25	15:00:00	138250	138350	137960	138180	288835	938628	5
2025.06.25	16:00:00	138180	138375	138070	138155	235957	780724	5
2025.06.25	17:00:00	138155	138210	137735	137975	191528	623217	5
2025.06.25	18:00:00	137980	138210	137890	138190	54244	142970	5
2025.06.26	09:00:00	138635	138970	138325	138730	841859	2211921	5
2025.06.26	10:00:00	138730	139200	138380	138900	1103049	3193670	5
2025.06.26	11:00:00	138900	139565	138800	139355	662210	2059812	5
2025.06.26	12:00:00	139355	139610	139260	139490	426184	1390128	5
2025.06.26	13:00:00	139490	139750	139355	139525	340846	1128126	5
2025.06.26	14:00:00	139525	139665	139345	139410	304001	1002662	5
2025.06.26	15:00:00	139405	139515	139320	139425	227402	731518	5
2025.06.26	16:00:00	139425	139540	139280	139460	225266	739488	5
2025.06.26	17:00:00	139460	139520	139220	139270	174813	565475	5
2025.06.26	18:00:00	139270	139485	139140	139225	63269	170676	5
2025.06.27	09:00:00	139600	139740	138450	138500	881832	2321290	5
2025.06.27	10:00:00	138495	139275	138300	139100	1005331	2843081	5
2025.06.27	11:00:00	139100	139415	138890	139025	600237	1874121	5
2025.06.27	12:00:00	139025	139485	138825	139315	438099	1369243	5
2025.06.27	13:00:00	139320	139565	139230	139300	285156	917399	5
2025.06.27	14:00:00	139300	139430	138935	139140	372764	1231336	5
2025.06.27	15:00:00	139145	139300	138850	138910	322319	1036025	5
2025.06.27	16:00:00	138915	139220	138825	139170	225315	728401	5
2025.06.27	17:00:00	139175	139280	139020	139145	148425	480153	5
2025.06.27	18:00:00	139145	139335	139140	139335	31960	87482	5
2025.06.30	09:00:00	139250	139250	138025	138915	913632	2487866	5
2025.06.30	10:00:00	138915	140295	138550	140175	984260	2966528	5
2025.06.30	11:00:00	140180	140355	139935	140290	518273	1618240	5
2025.06.30	12:00:00	140285	140535	140135	140320	395508	1272299	5
2025.06.30	13:00:00	140325	140575	140190	140565	313476	953636	5
2025.06.30	14:00:00	140570	141035	140480	140950	406694	1286780	5
2025.06.30	15:00:00	140950	141280	140850	141200	349915	1165785	5
2025.06.30	16:00:00	141195	141450	141110	141275	318755	1068831	5
2025.06.30	17:00:00	141270	141290	141035	141195	180741	607530	5
2025.06.30	18:00:00	141195	141350	141115	141115	56743	144578	5
2025.07.01	09:00:00	140900	141875	140725	141240	1030551	2798610	5
2025.07.01	10:00:00	141240	141885	141140	141320	1052670	2940750	5
2025.07.01	11:00:00	141330	141455	141075	141335	622517	1906854	5
2025.07.01	12:00:00	141340	141535	141150	141360	425095	1337347	5
2025.07.01	13:00:00	141365	141835	141355	141560	385379	1220646	5
2025.07.01	14:00:00	141565	141895	141560	141830	339218	1064023	5
2025.07.01	15:00:00	141835	141950	141725	141935	248128	832241	5
2025.07.01	16:00:00	141935	141945	141795	141885	209828	696845	5
2025.07.01	17:00:00	141885	141915	141640	141665	156375	485280	5
2025.07.01	18:00:00	141660	141785	141625	141785	53882	117556	5
2025.07.02	09:00:00	141830	142200	141545	141950	1045030	2800459	5
2025.07.02	10:00:00	141945	142035	140520	140690	1204955	3840394	5
2025.07.02	11:00:00	140690	140975	140400	140830	726032	2494776	5
2025.07.02	12:00:00	140830	141340	140725	141070	498990	1664055	5
2025.07.02	13:00:00	141070	141385	140915	141280	366669	1228835	5
2025.07.02	14:00:00	141280	141685	141195	141425	372398	1287832	5
2025.07.02	15:00:00	141425	141450	140965	141185	351445	1212919	5
2025.07.02	16:00:00	141185	141355	141110	141215	270641	951954	5
2025.07.02	17:00:00	141215	141330	141060	141325	143478	493298	5
2025.07.02	18:00:00	141325	141450	141285	141435	53385	148610	5
2025.07.03	09:00:00	141160	141475	140865	141300	888945	2434638	5
2025.07.03	10:00:00	141300	143200	141210	142990	1264522	4039039	5
2025.07.03	11:00:00	142985	143295	142620	142685	576660	1915457	5
2025.07.03	12:00:00	142685	143140	142535	142940	412858	1410825	5
2025.07.03	13:00:00	142945	143325	142885	143295	312200	1048643	5
2025.07.03	14:00:00	143300	143445	143200	143405	250310	852074	5
2025.07.03	15:00:00	143410	143445	143235	143330	173596	618317	5
2025.07.03	16:00:00	143330	143385	143130	143195	201133	697230	5
2025.07.03	17:00:00	143195	143210	143015	143140	171505	559900	5
2025.07.03	18:00:00	143140	143255	143060	143125	33522	113051	5
2025.07.04	09:00:00	142675	142845	142415	142590	580162	1465370	5
2025.07.04	10:00:00	142590	142985	142535	142985	811716	2269681	5
2025.07.04	11:00:00	142975	143370	142970	143155	527142	1571913	5
2025.07.04	12:00:00	143155	143500	143050	143295	339224	1078251	5
2025.07.04	13:00:00	143290	143415	143225	143245	178921	541475	5
2025.07.04	14:00:00	143250	143560	143230	143530	212227	643522	5
2025.07.04	15:00:00	143530	143650	143480	143505	193763	635482	5
2025.07.04	16:00:00	143510	143635	143350	143380	136265	472997	5
2025.07.04	17:00:00	143380	143400	143225	143390	116372	394681	5
2025.07.04	18:00:00	143390	143825	143385	143815	43397	139500	5
2025.07.07	09:00:00	143360	143415	142855	143225	836477	2307538	5
2025.07.07	10:00:00	143220	143345	142510	142590	990677	3077265	5
2025.07.07	11:00:00	142590	142605	142060	142235	589412	1998098	5
2025.07.07	12:00:00	142235	142240	141655	141760	447683	1620253	5
2025.07.07	13:00:00	141760	141815	141285	141315	422226	1558814	5
2025.07.07	14:00:00	141315	141470	141145	141375	345877	1299880	5
2025.07.07	15:00:00	141370	141480	141200	141405	286258	1077588	5
2025.07.07	16:00:00	141410	141445	141235	141370	217906	844271	5
2025.07.07	17:00:00	141370	141475	141285	141435	141929	527485	5
2025.07.07	18:00:00	141430	141465	141325	141325	36258	123084	5
2025.07.08	09:00:00	141670	141895	140860	141430	1027910	2968885	5
2025.07.08	10:00:00	141435	141435	140800	141150	1095376	3411403	5
2025.07.08	11:00:00	141150	141335	140810	141100	564936	1902533	5
2025.07.08	12:00:00	141100	141290	140860	140955	376134	1268774	5
2025.07.08	13:00:00	140960	141030	140530	140910	497818	1621218	5
2025.07.08	14:00:00	140910	141110	140825	141025	310949	1033498	5
2025.07.08	15:00:00	141020	141235	140860	140955	287467	999491	5
2025.07.08	16:00:00	140950	140990	140745	140895	227558	805607	5
2025.07.08	17:00:00	140900	141290	140895	141260	207514	713299	5
2025.07.08	18:00:00	141255	141370	141205	141250	43475	129223	5
2025.07.09	09:00:00	141280	141340	140205	140735	830245	2395059	5
2025.07.09	10:00:00	140735	140845	140010	140045	949952	3078450	5
2025.07.09	11:00:00	140045	140200	139720	139730	516180	1742380	5
2025.07.09	12:00:00	139730	139850	139530	139805	338599	1214550	5
2025.07.09	13:00:00	139805	139820	139620	139700	227989	841482	5
2025.07.09	14:00:00	139700	139830	139080	139345	469739	1704070	5
2025.07.09	15:00:00	139340	139445	139240	139295	227382	810016	5
2025.07.09	16:00:00	139300	139335	138940	139105	261622	987251	5
2025.07.09	17:00:00	139110	139215	137155	137970	537854	1624355	5
2025.07.09	18:00:00	137970	138030	137500	137820	98635	222264	5
2025.07.10	09:00:00	137320	137655	136755	137495	294072	2687501	0
2025.07.10	10:00:00	137500	138305	137480	137970	336527	3363309	0
2025.07.10	11:00:00	137965	138395	137730	138195	199576	1974777	0
2025.07.10	12:00:00	138190	138315	137920	138205	116021	1176934	0
2025.07.10	13:00:00	138205	138655	138175	138355	117847	1170898	0
2025.07.10	14:00:00	138355	138570	138125	138290	114047	1192321	0
2025.07.10	15:00:00	138285	138480	138100	138390	100840	1006908	0
2025.07.10	16:00:00	138390	138635	138340	138365	85757	955496	0
2025.07.10	17:00:00	138365	138695	138250	138635	57985	544617	0
2025.07.10	18:00:00	138640	138875	138575	138575	18207	144775	0
2025.07.11	09:00:00	138100	138255	137535	137875	241234	2053389	0
2025.07.11	10:00:00	137880	138005	137135	137325	302107	2974558	0
2025.07.11	11:00:00	137325	138150	137150	137610	234390	2374048	0
2025.07.11	12:00:00	137605	137645	137050	137265	125330	1264409	0
2025.07.11	13:00:00	137265	137270	137005	137095	83738	862927	0
2025.07.11	14:00:00	137095	137505	137050	137485	105557	1087285	0
2025.07.11	15:00:00	137490	137815	137425	137725	101138	1137334	0
2025.07.11	16:00:00	137725	137810	137630	137705	65944	702628	0
2025.07.11	17:00:00	137705	137920	137605	137730	59133	556290	0
2025.07.11	18:00:00	137730	137830	137460	137615	13546	111827	0
2025.07.14	09:00:00	137370	137720	136815	137320	289029	2510347	0
2025.07.14	10:00:00	137320	137450	136515	137010	287149	2841549	0
2025.07.14	11:00:00	137010	137025	136225	136435	198211	1985170	0
2025.07.14	12:00:00	136430	136880	136390	136680	122715	1253899	0
2025.07.14	13:00:00	136675	136915	136450	136840	93572	1011725	0
2025.07.14	14:00:00	136840	136865	136420	136545	90526	917087	0
2025.07.14	15:00:00	136545	136750	136545	136645	73759	778530	0
2025.07.14	16:00:00	136650	136810	136575	136725	63744	678785	0
2025.07.14	17:00:00	136730	136850	136635	136705	45398	442358	0
2025.07.14	18:00:00	136705	136750	136580	136740	9326	81911	0
2025.07.15	09:00:00	136880	137000	136230	136855	255536	2257599	0
2025.07.15	10:00:00	136850	137535	135885	136325	381363	3784583	0
2025.07.15	11:00:00	136330	136415	135870	136175	173234	1702837	0
2025.07.15	12:00:00	136175	136375	135720	136075	141776	1402319	0
2025.07.15	13:00:00	136080	136235	135650	136175	131126	1374826	0
2025.07.15	14:00:00	136180	136855	136180	136735	139118	1503638	0
2025.07.15	15:00:00	136740	137025	136550	136600	109129	1162073	0
2025.07.15	16:00:00	136595	136825	136550	136685	69213	749526	0
2025.07.15	17:00:00	136680	136870	136655	136845	40155	395785	0
2025.07.15	18:00:00	136845	137175	136820	137175	14201	124277	0
2025.07.16	09:00:00	136640	137280	136285	136800	867631	2425926	5
2025.07.16	10:00:00	136800	136960	135965	136095	979124	3056674	5
2025.07.16	11:00:00	136095	136375	135730	135735	616305	2087691	5
2025.07.16	12:00:00	135735	136035	135525	135890	617204	2037943	5
2025.07.16	13:00:00	135895	135955	135775	135950	263824	840159	5
2025.07.16	14:00:00	135950	136745	135935	136705	440183	1512070	5
2025.07.16	15:00:00	136705	136935	136140	136880	503704	1749823	5
2025.07.16	16:00:00	136885	136980	136705	136890	252950	891052	5
2025.07.16	17:00:00	136895	136950	136535	136655	138034	465333	5
2025.07.16	18:00:00	136655	136665	136450	136495	28273	89069	5
2025.07.17	09:00:00	136210	136940	135635	136655	897279	2557963	5
2025.07.17	10:00:00	136655	136780	136190	136430	946488	2940492	5
2025.07.17	11:00:00	136435	137015	136245	136930	660560	2186003	5
2025.07.17	12:00:00	136930	137065	136530	136725	416404	1432063	5
2025.07.17	13:00:00	136730	136745	136330	136430	313670	1067355	5
2025.07.17	14:00:00	136425	136675	136290	136435	279044	951513	5
2025.07.17	15:00:00	136435	136920	136240	136885	323333	1100390	5
2025.07.17	16:00:00	136890	136940	136770	136835	185470	634153	5
2025.07.17	17:00:00	136835	136980	136755	136845	123744	392508	5
2025.07.17	18:00:00	136845	136910	136740	136795	43131	95847	5
2025.07.18	09:00:00	136565	136640	135470	135515	952919	2700490	5
2025.07.18	10:00:00	135515	136340	135250	136060	1058247	3295432	5
2025.07.18	11:00:00	136060	136380	135725	135810	580633	1979876	5
2025.07.18	12:00:00	135810	136020	135110	135150	442795	1491272	5
2025.07.18	13:00:00	135145	135160	134720	134745	318113	1135817	5
2025.07.18	14:00:00	134745	134780	134475	134730	273891	991905	5
2025.07.18	15:00:00	134735	134860	134415	134485	311718	1110018	5
2025.07.18	16:00:00	134485	134675	134425	134490	220013	830811	5
2025.07.18	17:00:00	134495	134710	134310	134675	151793	553785	5
2025.07.18	18:00:00	134670	134750	134575	134725	36209	118836	5
2025.07.21	09:00:00	134140	135645	134040	135135	842332	2272728	5
2025.07.21	10:00:00	135140	135565	134920	135290	928407	2806800	5
2025.07.21	11:00:00	135290	135835	135120	135750	673531	2100878	5
2025.07.21	12:00:00	135750	136015	135680	135925	378414	1163815	5
2025.07.21	13:00:00	135925	136050	135765	135940	263822	847557	5
2025.07.21	14:00:00	135940	136005	135275	135335	332354	1103701	5
2025.07.21	15:00:00	135335	135455	135180	135365	273914	909261	5
2025.07.21	16:00:00	135365	135460	135240	135365	223340	798968	5
2025.07.21	17:00:00	135365	135415	135200	135285	113512	357461	5
2025.07.21	18:00:00	135295	135300	134975	135145	48070	130449	5
2025.07.22	09:00:00	135250	135725	134785	135640	873377	2258960	5
2025.07.22	10:00:00	135635	136370	135595	136050	1002359	2919820	5
2025.07.22	11:00:00	136055	136385	135845	136190	606789	1828531	5
2025.07.22	12:00:00	136195	136350	135885	136085	360252	1109972	5
2025.07.22	13:00:00	136080	136105	135595	135825	367284	1131470	5
2025.07.22	14:00:00	135825	135830	135290	135295	362432	1130029	5
2025.07.22	15:00:00	135295	135300	135080	135150	268052	875976	5
2025.07.22	16:00:00	135155	135250	134975	135040	226011	745454	5
2025.07.22	17:00:00	135045	135455	135040	135345	173150	552762	5
2025.07.22	18:00:00	135345	135575	135265	135575	42468	118568	5
2025.07.23	09:00:00	135675	135700	134505	134840	972595	2782367	5
2025.07.23	10:00:00	134835	135985	134565	135495	1111216	3640826	5
2025.07.23	11:00:00	135495	136135	135480	135950	550317	1891471	5
2025.07.23	12:00:00	135950	136375	135800	136260	448295	1570786	5
2025.07.23	13:00:00	136255	136505	136110	136420	343573	1173877	5
2025.07.23	14:00:00	136415	136640	136340	136440	321102	1125535	5
2025.07.23	15:00:00	136435	136800	136360	136700	245885	918703	5
2025.07.23	16:00:00	136695	136765	136425	136470	207230	773654	5
2025.07.23	17:00:00	136470	136470	136170	136220	165840	555274	5
2025.07.23	18:00:00	136225	136425	136205	136360	41325	92070	5
2025.07.24	09:00:00	136065	136160	135065	135355	758739	2176252	5
2025.07.24	10:00:00	135355	135450	134520	134575	934762	2922250	5
2025.07.24	11:00:00	134575	135195	134510	134990	564227	1884510	5
2025.07.24	12:00:00	134985	135120	134700	134825	332992	1117122	5
2025.07.24	13:00:00	134820	135110	134540	134700	351042	1239074	5
2025.07.24	14:00:00	134695	134890	134615	134640	263168	945209	5
2025.07.24	15:00:00	134645	134740	134550	134600	171261	612519	5
2025.07.24	16:00:00	134605	134720	134515	134535	178785	641821	5
2025.07.24	17:00:00	134530	134910	134525	134850	200512	688115	5
2025.07.24	18:00:00	134850	134885	134595	134595	57549	145594	5
2025.07.25	09:00:00	134530	135555	134525	134875	776904	2200600	5
2025.07.25	10:00:00	134870	135050	134370	134470	983871	3112638	5
2025.07.25	11:00:00	134465	134875	134325	134375	560326	1942165	5
2025.07.25	12:00:00	134375	134485	134140	134205	377030	1329471	5
2025.07.25	13:00:00	134205	134755	134180	134685	278605	958706	5
2025.07.25	14:00:00	134680	134785	134170	134210	291789	1014928	5
2025.07.25	15:00:00	134210	134475	134075	134255	305681	1123477	5
2025.07.25	16:00:00	134255	134365	134195	134280	178016	657800	5
2025.07.25	17:00:00	134275	134400	134220	134285	128148	418795	5
2025.07.25	18:00:00	134280	134300	134130	134280	33026	98734	5
2025.07.28	09:00:00	134210	134885	133760	134405	833408	2264722	5
2025.07.28	10:00:00	134410	134495	133155	133255	967310	2939220	5
2025.07.28	11:00:00	133255	133620	133085	133385	482785	1640336	5
2025.07.28	12:00:00	133390	133390	133065	133125	317950	1069030	5
2025.07.28	13:00:00	133125	133255	132975	133020	229678	789725	5
2025.07.28	14:00:00	133020	133050	132450	132580	316494	1108922	5
2025.07.28	15:00:00	132580	132585	132335	132475	258082	994995	5
2025.07.28	16:00:00	132480	132845	132450	132825	290132	1097466	5
2025.07.28	17:00:00	132825	133135	132825	133075	232103	821366	5
2025.07.28	18:00:00	133070	133250	133055	133065	68287	168046	5
2025.07.29	09:00:00	133150	133495	132775	133140	936884	2598715	5
2025.07.29	10:00:00	133135	133340	132770	133105	939952	2947958	5
2025.07.29	11:00:00	133105	133715	133070	133475	725954	2356444	5
2025.07.29	12:00:00	133480	133860	133445	133830	444035	1488433	5
2025.07.29	13:00:00	133835	134045	133745	133985	272458	947897	5
2025.07.29	14:00:00	133990	134100	133665	133765	295934	1043766	5
2025.07.29	15:00:00	133760	133875	133640	133705	247740	881051	5
2025.07.29	16:00:00	133710	133755	133305	133450	248392	927086	5
2025.07.29	17:00:00	133450	133465	133225	133395	159072	528433	5
2025.07.29	18:00:00	133390	133410	133295	133355	35848	92442	5
2025.07.30	09:00:00	133435	133760	132575	132625	986591	2727382	5
2025.07.30	10:00:00	132630	134020	132520	133270	1316058	4167663	5
2025.07.30	11:00:00	133270	133420	132645	132720	632423	2073214	5
2025.07.30	12:00:00	132720	133065	132620	132775	401637	1329197	5
2025.07.30	13:00:00	132775	133240	132495	133145	494343	1572080	5
2025.07.30	14:00:00	133150	133475	133060	133230	421667	1407244	5
2025.07.30	15:00:00	133235	135870	132680	134270	921853	2854534	5
2025.07.30	16:00:00	134270	135000	134065	134475	552355	1563516	5
2025.07.30	17:00:00	134475	134760	134310	134560	191022	519704	5
2025.07.30	18:00:00	134560	134825	134545	134560	46415	115076	5
2025.07.31	09:00:00	133980	134210	132960	132990	788394	2226535	5
2025.07.31	10:00:00	132990	133445	132520	133355	991422	3282676	5
2025.07.31	11:00:00	133350	133495	133030	133110	649236	2303892	5
2025.07.31	12:00:00	133115	133995	133105	133850	461117	1722890	5
2025.07.31	13:00:00	133850	134030	133735	133755	266475	963407	5
2025.07.31	14:00:00	133750	133780	133085	133300	366724	1308432	5
2025.07.31	15:00:00	133300	133655	133085	133625	350647	1248753	5
2025.07.31	16:00:00	133630	133680	133150	133310	291207	1078784	5
2025.07.31	17:00:00	133305	133775	133275	133590	239552	771997	5
